Title,Author,Publication date,Publisher,Language,Pages,Editions,Rating,Aggregate approval,Want to read,Currently reading,Have read
The Wrong Number,R. L. Stine,0.3194115008803693,Pocket Books,English,-0.695250749995656,-0.23888625076674488,4.17,0.4444702714206481,0.2576554966410843,-0.012788641123809825,1.0659143759861796
Family planning,Karan Mahajan,0.5954197979160375,Ulverscroft,English,0.13819880147601457,-0.23888625076674488,3.0,-0.18670885970693943,-0.1199767744065613,-0.12708801542839973,-0.19681643602172674
A very special house.,Ruth Krauss,-0.2180783407154056,Harper,English,6.260288420793835e-17,-0.23888625076674488,3.67,-0.07923129082233109,-0.08907958859357212,-0.12708801542839973,-0.04825986990314954
Les survivants,Jane Harper,0.7697408276227753,CALMANN-LEVY,French,0.699388166133606,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.23395557755137106
The Paris wife,Paula McLain,0.6244733028671604,Center Point Pub.,English,1.0383243170654186,-0.23888625076674488,0.0,-0.22696263082477028,-0.09251260923945982,-0.06993832827610479,-0.27109471908101535
And never said a word,Heinrich Böll,0.14509047117363147,McGraw-Hill,English,-0.5174481790150329,-0.23888625076674488,0.0,-0.22696263082477028,-0.10281167117712288,-0.12708801542839973,-0.27109471908101535
A Winter Love Story,Betty Neels,0.43562552068486116,Mills & Boon,English,-0.589680473475911,-0.23888625076674488,4.5,0.25608262258919984,-0.054749382134695254,-0.06993832827610479,0.768801243749025
Murder must wait,Arthur William Upfield,0.2758312434536848,Collier Books,English,-0.5507861610738998,-0.23888625076674488,5.0,-0.1598730122950522,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
For valour,Douglas Reeman,0.4646790256359841,W. Heinemann,English,0.010403203583691751,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Goddess,Anthony Summers,0.24677773850256185,Macmillan,English,0.6938318357904616,-0.2276287681183924,0.0,-0.22696263082477028,-0.0719144853641337,-0.06993832827610479,-0.23395557755137106
The sugar queen,Sarah Addison Allen,0.580893045440476,Center Point Pub.,English,6.260288420793835e-17,-0.23888625076674488,3.67,-0.07923129082233109,-0.09594562988534751,-0.12708801542839973,-0.12253815296243814
Tristessa,Jack Kerouac,1.5580871205243187e-15,McGraw-Hill,,-1.0786375436726243,-0.23888625076674488,4.0,-0.012275851529672453,-0.10281167117712288,-0.12708801542839973,-0.12253815296243814
Kabuki.,David W. Mack,0.4937325305871071,Image Comics,English,6.260288420793835e-17,-0.23888625076674488,3.0,-0.18670885970693943,-0.11654375376067362,-0.12708801542839973,-0.23395557755137106
A voyage to Arcturus,"Lindsay, David",0.4937325305871071,University of Nebraska Press,English,0.45490963103524934,-0.23888625076674488,0.0,-0.22696263082477028,-0.07878052665590907,-0.12708801542839973,-0.27109471908101535
The spuddy,Lillian Beckwith,0.2903579959292463,Century,English,-0.45632854524044375,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The commissariat of enlightenment,Ken Kalfus,0.5082592830626685,Ecco,English,0.027072194613125163,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Mortal Fear,Robin Cook,0.2903579959292463,Thorndike Pr,English,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.12253815296243814
The Maracot Deep.,Arthur Conan Doyle,-0.0001770535819833604,Norton,English,-0.9508419457803016,-0.23888625076674488,5.0,-0.1598730122950522,-0.1268428156983367,-0.12708801542839973,-0.19681643602172674
Portuguese irregular verbs,Alexander McCall Smith,0.551839540489353,Random House Large Print,English,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
At the bottom of the river,Jamaica Kincaid,0.21772423355143888,"Farrar, Straus, Giroux",English,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Promises in Death,Nora Roberts,0.5954197979160375,Berkley Books,English,6.260288420793835e-17,-0.23888625076674488,4.0,-0.0659475463534469,-0.08221354730179675,0.10151073318078009,0.13743583774507198
The world according to Garp,John Irving,0.43562552068486116,Modern Library,English,2.2107100194689018,-0.23888625076674488,5.0,-0.1598730122950522,-0.09251260923945982,-0.12708801542839973,-0.15967729449208246
Prizzi's honor,Richard Condon,0.2031974810758774,Thorndike Press,English,1.0549933080948521,-0.23888625076674488,0.0,-0.22696263082477028,-0.10967771246889825,-0.12708801542839973,-0.19681643602172674
Sting,Sandra Brown,0.6971070652449679,Grand Central Publishing,English,6.260288420793835e-17,-0.23888625076674488,3.0,-0.18670885970693943,-0.0719144853641337,-0.12708801542839973,-0.08539901143279384
True history of the Kelly gang,Peter Carey,0.4646790256359841,Faber and Faber,English,0.32711403314292653,-0.23888625076674488,3.67,-0.07923129082233109,-0.04101729955114451,-0.12708801542839973,0.06315755468578337
The invitation,Catherine Cookson,0.05792995632026258,Corgi,English,0.23821274765261502,-0.23888625076674488,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.27109471908101535
The same door,John Updike,-0.1309178258620367,Knopf,English,-0.2729696439166762,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
Nathaniel Hawthorne,Nathaniel Hawthorne,-1.0315764793468487,"Doubleday, McClure & co.",English,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
The lone pilgrim,Laurie Colwin,0.18867072860031592,Knopf,English,-0.43965955421101033,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.06993832827610479,-0.27109471908101535
Fire Sea,Margaret Weis,0.34846500583149226,Bantam Books,English,0.6660501840747393,-0.23888625076674488,4.3,0.3500080885308051,-0.08564656794768444,-0.12708801542839973,0.17457497927471627
Mein Name sei Gantenbein,Max Frisch,-0.05828406348422929,Suhrkamp,German,1.1383382632420191,-0.23888625076674488,4.0,-0.17329093600099582,-0.11654375376067362,-0.12708801542839973,-0.19681643602172674
Ascent,Jed Mercurio,0.5663662929649145,Simon & Schuster,English,-0.18962468876950916,-0.23888625076674488,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.23395557755137106
The Yale Edition of the Complete Works of St. Thomas More,Thomas More,0.07245670879582405,Yale University Press,English,8.63382789614391,-0.2276287681183924,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
The First Rains,Peter Bonnici,0.2903579959292463,Mantra Lingua,English,-1.4342426856338706,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The killing man,Mickey Spillane,0.3048847484048078,Dutton,English,-0.34520193837755436,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.15967729449208246
Bears,Ruth Krauss,-0.29071210309321305,Scholastic Inc.,,6.260288420793835e-17,-0.23888625076674488,3.0,-0.18670885970693943,-0.09251260923945982,-0.12708801542839973,-0.23395557755137106
The dancing shadows,Elisabetta Dami,0.639000055342722,A. Michel jeunesse,French,-0.611905794848489,-0.23888625076674488,4.73,0.471171939595476,0.05510727853371073,0.33010948178995997,0.9173578098676023
Accident,Chris Pavone,0.6680535602938449,Random House Large Print,English,1.3772604679972313,-0.23888625076674488,5.0,-0.1598730122950522,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
Grievous Sin,Faye Kellerman,0.3629917583070537,Headline Book Publishing,,0.993873674320263,-0.23888625076674488,5.0,-0.1598730122950522,-0.10967771246889825,-0.06993832827610479,-0.15967729449208246
Shadowings.,Lafcadio Hearn,-0.9153624595423568,"K. Paul, Trench, Trübner",English,-0.12294872465177553,-0.2276287681183924,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.27109471908101535
Little Beaver and the echo,Amy MacDonald,0.3194115008803693,Putnam,English,-1.4675806676927372,-0.23888625076674488,5.0,-0.09278339376533414,-0.013553134384043012,-0.012788641123809825,-0.04825986990314954
Convincing Alex,Nora Roberts,0.6244733028671604,Thorndike Press,English,6.260288420793835e-17,-0.23888625076674488,4.33,-0.052663801884562725,-0.08221354730179675,-0.12708801542839973,-0.08539901143279384
One good turn,Kate Atkinson,0.551839540489353,"Little, Brown",English,6.260288420793835e-17,-0.23888625076674488,2.0,-0.20012678341288304,-0.07878052665590907,-0.12708801542839973,-0.23395557755137106
Heart and soul,Maeve Binchy,0.580893045440476,Orion Books,English,0.899416058486807,-0.23888625076674488,3.5,-0.13303716488316497,-0.10967771246889825,-0.12708801542839973,-0.15967729449208246
Red Rising,Pierce Brown,0.6680535602938449,Thorndike Press,,1.938449832654823,-0.23888625076674488,3.85,2.872577745248204,0.6558858915640561,0.3872591689422549,2.8114540278794617
A dinner of herbs,Catherine Cookson,0.24677773850256185,Heinemann,English,1.2327958790754752,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.23395557755137106
Fine just the way it is,Annie Proulx,0.580893045440476,Fourth Estate,English,-0.3840962507795656,-0.23888625076674488,4.0,-0.17329093600099582,-0.0993786505312352,-0.06993832827610479,-0.15967729449208246
Visitors,Anita Brookner,0.42109876820929965,Random House,English,-0.26741331357353176,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The goal,Eliyahu M. Goldratt,0.26130449097812336,North River Press,English,-0.08961074259290872,-0.23888625076674488,4.17,0.4444702714206481,0.08943748499258761,-0.012788641123809825,0.4716881115118707
What We'll Build,Oliver Jeffers,0.7552140751472138,Philomel Books,,-1.3453414001435589,-0.23888625076674488,0.0,-0.22696263082477028,-0.10967771246889825,-0.12708801542839973,-0.27109471908101535
Chaos mode,Piers Anthony,0.3629917583070537,Putnam,English,0.05485384632884751,-0.23888625076674488,0.0,-0.22696263082477028,-0.10967771246889825,-0.012788641123809825,-0.27109471908101535
Cold harbour,Jack Higgins,0.3194115008803693,Simon and Schuster,English,0.15486779250544797,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.06993832827610479,-0.19681643602172674
Cam Jansen and the Mystery of the Monster Movie,David A. Adler,0.23225098602700037,Viking Press,English,-1.2953344270552587,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
The snake,Mickey Spillane,-0.05828406348422929,Dutton,English,-0.5507861610738998,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The State Of The Art,Iain M. Banks,0.5663662929649145,Night Shade Books,English,-0.5674551521033332,-0.23888625076674488,3.42,0.8743805469590815,-0.04101729955114451,-0.06993832827610479,1.028775234456535
Secret Agent X,Brant House,0.551839540489353,Wildside Press,English,-0.8341590085742677,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The Secret of Spiggy Holes,Enid Blyton,0.14509047117363147,Armada,English,-0.7397013927408117,-0.23888625076674488,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.27109471908101535
Runaway,Heather Graham,0.3775185107826152,Delacorte Press,English,0.3604520152017934,-0.23888625076674488,5.0,-0.1598730122950522,-0.07878052665590907,-0.06993832827610479,-0.12253815296243814
Freshwater,Akwaeke Emezi,0.7261605701960908,Kachifo Limited,English,-0.21185001014208704,-0.23888625076674488,3.44,0.18845628711124401,0.010478010137170798,-0.12708801542839973,0.06315755468578337
The Gathering Storm,Robert Jordan,0.5954197979160375,Tor,English,2.7385614020676265,-0.23888625076674488,4.22,2.0379828907385114,0.05510727853371073,-0.06993832827610479,1.8829754896383541
River of smoke,Amitav Ghosh,0.6244733028671604,"Farrar, Straus and Giroux",English,1.2883591825069198,-0.23888625076674488,0.0,-0.22696263082477028,-0.04788334084291988,-0.06993832827610479,-0.27109471908101535
The moonlight man,Paula Fox,0.26130449097812336,Bradbury Press,English,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.0993786505312352,-0.12708801542839973,-0.15967729449208246
NYPD Red 4,James Patterson,0.6971070652449679,"Little, Brown and Company",English,0.23265641730947056,-0.23888625076674488,5.0,-0.1598730122950522,-0.07534750601002138,-0.12708801542839973,-0.23395557755137106
The apple orchard,Susan Wiggs,0.6535268078182834,,English,1.4494927624581095,-0.23888625076674488,4.0,-0.17329093600099582,-0.1199767744065613,-0.12708801542839973,-0.12253815296243814
Four souls,Louise Erdrich,0.5227860355382301,HarperCollins Publishers,English,-0.4452158845541548,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The State versus Elinor Norton,Mary Roberts Rinehart,-0.4940866377510738,P.F. Collier & Son,English,0.05485384632884751,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
All over creation,Ruth Ozeki,0.5082592830626685,Viking,English,0.7216134875061839,-0.23888625076674488,0.0,-0.22696263082477028,-0.08564656794768444,-0.012788641123809825,-0.23395557755137106
The Falls,Joyce Carol Oates,0.5227860355382301,Fourth Estate,,1.1438945935851637,-0.23888625076674488,0.0,-0.22696263082477028,-0.09594562988534751,-0.12708801542839973,-0.23395557755137106
Milton el madrugador,Robert Kraus,0.13056371869806999,Windmill Books,Spanish,-1.4342426856338706,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
The Copycat Mystery,Gertrude Chandler Warner,0.4792057781115456,Scholastic Books,English,6.260288420793835e-17,-0.23888625076674488,3.0,-0.14645508858910858,-0.04788334084291988,-0.012788641123809825,-0.23395557755137106
Russian,James Patterson,0.7697408276227753,Penguin Books,English,0.6104868806432945,-0.23888625076674488,0.0,-0.22696263082477028,-0.10281167117712288,-0.12708801542839973,-0.23395557755137106
Kindly Ones,Jonathan Littell,0.609946550391599,Penguin Random House,English,3.8998344437848207,-0.23888625076674488,0.0,-0.22696263082477028,-0.10967771246889825,-0.12708801542839973,-0.27109471908101535
Radcliffe,David Storey,0.2031974810758774,Jonathan Cape,,0.4771349524078272,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The delicate storm,Giles Blunt,0.5082592830626685,G.P.Putnam's Sons,English,0.06041017667199198,-0.23888625076674488,1.0,-0.21354470711882664,-0.1199767744065613,-0.06993832827610479,-0.23395557755137106
The company,Robert Littell,0.4937325305871071,Overlook Press,English,3.3553140701566626,-0.23888625076674488,0.0,-0.22696263082477028,-0.09594562988534751,-0.06993832827610479,-0.19681643602172674
Sophia,Rafik Schami,0.7261605701960908,Interlink Books,English,1.0549933080948521,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
Le volcan d'or,Jules Verne,0.4646790256359841,Gallimard,French,1.2105705577028973,-0.23888625076674488,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
The tenth man,Graham Greene,0.24677773850256185,Simon and Schuster,English,-0.7397013927408117,-0.23888625076674488,3.0,-0.14645508858910858,-0.09594562988534751,-0.06993832827610479,-0.19681643602172674
The ice house,Minette Walters,0.34846500583149226,St. Martin's Press,English,-0.2785259742598207,-0.23888625076674488,0.0,-0.22696263082477028,-0.10967771246889825,-0.12708801542839973,-0.23395557755137106
Shadow dance,Julie Garwood,0.5663662929649145,Ballantine Books,English,0.25488173868204844,-0.23888625076674488,5.0,-0.09278339376533414,-0.05131636148880757,-0.06993832827610479,0.13743583774507198
Writing on My Forehead,Nafisa Haji,0.609946550391599,Penguin Random House,English,0.1659804531917369,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The bottle factory outing,"Bainbridge, Beryl",1.5580871205243187e-15,Fontana,English,6.260288420793835e-17,-0.23888625076674488,3.0,-0.18670885970693943,-0.08564656794768444,-0.012788641123809825,-0.19681643602172674
